,מס' לקוח,שם לקוח,מק'ט,תאור מוצר,תאור משפחה,שם ספק מועדף,מחיר ליחידה,הנחה (%),הנחה כללית (%),שם סוכן,עמלת סוכן (%),חשבונית,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),סה'כ עלויות (שח),סהכ חייב בעמלה שח,סכום בהזמנה (שח),כמות ביח' מפעל,כמות בהזמנה,יתרה בהזמנה,כמות בהזמנה-יח' מפעל,סכום כולל מע'מ מ.חש',% רווח ביחס למחיר,% רווח ביחס לעלות,רווח (שח),סכום (שח),כמות,כמות (ללא סיכום),% רווח לעלות + סיכום,% רווח למחיר + סיכום,סה'כ עמלת סוכן שח,תאריך,ת.אספקה בהזמנה
4731,200070,"חלקי חילוף אבו מוך בע""מ",73901708ER,ק.ה ימין קרניבל 07-14,קצוות הגה,TEKNOROT,66.0,50.0,0.0,ישראל בנינפלד,3.0,IN244014535,23.0,0.0,0.0,23.0,33.33,33.33,1,1,0,1,39.0,27.99,40.56,9.33,33.33,1,1,40.56,27.99,0.99,2024-05-16,16/05/2024
4732,200070,"חלקי חילוף אבו מוך בע""מ",73941409ER,ק.ה שמאל מגאן 16+ גרנד קופה,קצוות הגה,TEKNOROT,81.0,52.0,0.0,ישראל בנינפלד,3.0,IN244001035,26.0,0.0,0.0,26.0,38.89,38.88,1,1,0,1,1723.0,30.14,45.08,11.72,38.89,1,1,45.08,30.14,1.16,2024-09-01,09/01/2024
4733,200070,"חלקי חילוף אבו מוך בע""מ",74390608ER,ב.ג תח יונדאי I30 עד 11/סיד עד 12 הברגה,תפוחי פרונט,TEKNOROT,61.0,52.0,0.0,ישראל בנינפלד,3.0,IN244001035,19.78,0.0,0.0,19.78,29.28,29.28,1,1,0,1,1723.0,29.44,43.58,8.62,29.28,1,1,43.58,29.44,0.87,2024-09-01,09/01/2024
4734,200070,"חלקי חילוף אבו מוך בע""מ",74480802ER,ב.ג תח ספרינטר 07+/קרפטר 06+,תפוחי פרונט,TEKNOROT,69.0,52.0,0.0,ישראל בנינפלד,3.0,IN244001035,92.0,0.0,0.0,92.0,132.49,132.48,4,4,0,4,1723.0,27.56,39.69,36.51,132.49,4,4,39.69,27.56,3.97,2024-09-01,09/01/2024
4735,200070,"חלקי חילוף אבו מוך בע""מ",74580101BAW,ב.ג תח ימין אוקטביה 05+/גולף/יטי/קודיאק/קארוק/סופרב/גטה/פסט,תפוחי פרונט,BAW,60.86,50.0,0.0,ישראל בנינפלד,3.0,IN244014040,44.1,0.0,0.0,44.1,60.68,60.68,2,2,0,2,71.0,24.32,33.46,14.75,60.68,2,2,33.46,24.32,1.82,2024-12-05,11/05/2024
4736,200070,"חלקי חילוף אבו מוך בע""מ",74580101BAW,ב.ג תח ימין אוקטביה 05+/גולף/יטי/קודיאק/קארוק/סופרב/גטה/פסט,תפוחי פרונט,BAW,60.86,50.0,0.0,ישראל בנינפלד,3.0,IN244021644,88.2,0.0,0.0,88.2,121.8,121.79,4,4,0,4,691.0,24.58,33.95,29.94,121.8,4,4,33.95,24.58,3.65,2024-08-13,12/08/2024
4737,200070,"חלקי חילוף אבו מוך בע""מ",74640643GSP,ב.ג תח ברלינגו 307/308/C4/+08/פרטנר 08+,תפוחי פרונט,GSP,41.0,50.0,0.0,ישראל בנינפלד,3.0,IN244013870,17.09,0.0,0.0,17.09,41.13,41.03,2,2,0,2,54.0,55.44,133.44,22.8,41.13,2,2,133.44,55.44,1.23,2024-09-05,08/05/2024
4738,200070,"חלקי חילוף אבו מוך בע""מ",74780304ER,ב.ג תח T5,תפוחי פרונט,TEKNOROT,53.0,52.0,0.0,ישראל בנינפלד,3.0,IN244007640,18.4,0.0,0.0,18.4,25.45,25.44,1,1,0,1,593.0,24.7,34.16,6.28,25.45,1,1,34.16,24.7,0.76,2024-10-03,09/03/2024
4739,200070,"חלקי חילוף אבו מוך בע""מ",74780710ER,ב.ג תח ימין אוקטביה 05+/גולף/יטי/קודיאק/קארוק/סופרב/גטה/פסט,תפוחי פרונט,TEKNOROT,51.0,52.0,0.0,ישראל בנינפלד,3.0,IN244004721,18.0,0.0,0.0,18.0,24.46,24.46,1,1,0,1,367.0,23.41,31.81,5.72,24.46,1,1,31.81,23.41,0.73,2024-11-02,11/02/2024
4740,200070,"חלקי חילוף אבו מוך בע""מ",74780710ER,ב.ג תח ימין אוקטביה 05+/גולף/יטי/קודיאק/קארוק/סופרב/גטה/פסט,תפוחי פרונט,TEKNOROT,55.0,52.0,0.0,ישראל בנינפלד,3.0,IN244001035,36.0,0.0,0.0,36.0,52.8,52.8,2,2,0,2,1723.0,28.81,42.26,15.21,52.8,2,2,42.26,28.81,1.58,2024-09-01,09/01/2024
4741,200070,"חלקי חילוף אבו מוך בע""מ",90451212KOR,מיכל עיבוי מזדה 3 1.6/פוקוס 05+,מיכלי עיבוי,OSSCA,80.0,56.25,0.0,ישראל בנינפלד,3.0,IN244003970,83.65,0.0,0.0,83.65,210.0,210.05,6,6,0,6,1656.0,57.16,143.51,120.05,210.0,6,6,143.51,57.16,6.3,2024-01-02,01/02/2024
4742,200070,"חלקי חילוף אבו מוך בע""מ",90451212KOR,מיכל עיבוי מזדה 3 1.6/פוקוס 05+,מיכלי עיבוי,OSSCA,80.0,56.25,0.0,ישראל בנינפלד,3.0,IN244019336,27.88,0.0,0.0,27.88,70.1,70.06,2,2,0,2,273.0,57.22,143.89,40.11,70.1,2,2,143.89,57.22,2.1,2024-09-07,09/07/2024
4743,200070,"חלקי חילוף אבו מוך בע""מ",90480808GSP,מיכל עיבוי קראפטר 07+/ספרינטר 07+,מיכלי עיבוי,GSP,174.0,52.0,0.0,ישראל בנינפלד,3.0,IN244000614,53.34,0.0,0.0,53.34,83.5,83.49,1,1,0,1,338.0,33.11,51.84,27.65,83.5,1,1,51.84,33.11,2.5,2024-04-01,04/01/2024
4744,200070,"חלקי חילוף אבו מוך בע""מ",90580103GSP,מיכל עיבוי אוקטביה 05-12/גולף 04+/פאסאט 06+/רפיד,מיכלי עיבוי,GSP,58.0,52.0,0.0,ישראל בנינפלד,3.0,IK24000388,-18.03,0.0,0.0,-18.03,-27.88,0.0,-1,0,0,0,-234.0,32.32,49.99,-9.01,-27.88,-1,-1,49.99,32.32,-0.83,2024-02-18,
4745,200070,"חלקי חילוף אבו מוך בע""מ",90580103GSP,מיכל עיבוי אוקטביה 05-12/גולף 04+/פאסאט 06+/רפיד,מיכלי עיבוי,GSP,60.0,50.0,0.0,ישראל בנינפלד,3.0,IK24001346,-18.03,0.0,0.0,-18.03,-30.0,0.0,-1,0,0,0,-585.0,36.9,61.39,-11.07,-30.0,-1,-1,61.39,36.9,-0.9,2024-07-14,
4746,200070,"חלקי חילוף אבו מוך בע""מ",90580103GSP,מיכל עיבוי אוקטביה 05-12/גולף 04+/פאסאט 06+/רפיד,מיכלי עיבוי,GSP,60.0,50.0,0.0,ישראל בנינפלד,3.0,IN244016758,54.09,0.0,0.0,54.09,89.88,89.74,3,3,0,3,111.0,36.81,61.18,33.09,89.88,3,3,61.18,36.81,2.69,2024-09-06,08/06/2024
4747,200070,"חלקי חילוף אבו מוך בע""מ",90780330KOR,מיכל עיבוי T5,מיכלי עיבוי,OSSCA,96.0,58.33,0.0,ישראל בנינפלד,3.0,IN244003975,36.93,0.0,0.0,36.93,80.34,80.02,2,2,0,2,94.0,51.03,111.02,40.99,80.34,2,2,111.02,51.03,2.41,2024-01-02,01/02/2024
4748,200070,"חלקי חילוף אבו מוך בע""מ",90941445KOR,מיכל עיבוי מגאן 09+/פלואנס,מיכלי עיבוי,OSSCA,103.0,52.43,0.0,ישראל בנינפלד,3.0,IN244019336,22.61,0.0,0.0,22.61,49.07,49.04,1,1,0,1,273.0,50.92,110.51,24.98,49.07,1,1,110.51,50.92,1.47,2024-09-07,09/07/2024
4749,200070,"חלקי חילוף אבו מוך בע""מ",90941495KOR,מיכל עיבוי גרנד קופה 16+,מיכלי עיבוי,OSSCA,127.0,59.06,0.0,ישראל בנינפלד,3.0,IN244003970,27.88,0.0,0.0,27.88,51.99,52.0,1,1,0,1,1656.0,43.37,80.88,22.55,51.99,1,1,80.88,43.37,1.55,2024-01-02,01/02/2024
4750,200070,"חלקי חילוף אבו מוך בע""מ",90941881KOR,מיכל עיבוי קליאו 13+/קפצ'ור 14+/דאציה סנדרו,מיכלי עיבוי,OSSCA,136.0,52.0,0.0,ישראל בנינפלד,3.0,IN244006998,29.77,0.0,0.0,29.77,64.96,64.96,1,1,0,1,76.0,51.17,111.66,33.24,64.96,1,1,111.66,51.17,1.94,2024-03-03,03/03/2024
4751,200070,"חלקי חילוף אבו מוך בע""מ",90941881KOR,מיכל עיבוי קליאו 13+/קפצ'ור 14+/דאציה סנדרו,מיכלי עיבוי,OSSCA,136.0,58.82,0.0,ישראל בנינפלד,3.0,IN244003970,29.77,0.0,0.0,29.77,56.0,56.01,1,1,0,1,1656.0,43.83,82.46,24.55,56.0,1,1,82.46,43.83,1.68,2024-01-02,01/02/2024
4752,200070,"חלקי חילוף אבו מוך בע""מ",90963333KOR,מיכל עיבוי קרוז 08+/אסטרה 1.6/אורלנדו 12+ (בלי חיישן),מיכלי עיבוי,OSSCA,82.0,50.0,0.0,ישראל בנינפלד,3.0,IN244015971,18.09,0.0,0.0,18.09,41.03,41.03,1,1,0,1,48.0,52.91,120.0,21.7,41.03,1,1,120.0,52.91,1.23,2024-05-30,29/05/2024
4753,200070,"חלקי חילוף אבו מוך בע""מ",91580101KOR,חוטי הצתה/אוקטביה/רפיד/רומסטר/פביה/איביזה/פולו/מנועי 1.2,חוטי הצתה,OSSCA,123.0,52.03,0.0,ישראל בנינפלד,3.0,IK24000950,-26.75,0.0,0.0,-26.75,-58.97,0.0,-1,0,0,0,-69.0,51.63,113.83,-30.45,-58.97,-1,-1,113.83,51.63,-1.76,2024-12-05,
4754,200070,"חלקי חילוף אבו מוך בע""מ",91580101KOR,חוטי הצתה/אוקטביה/רפיד/רומסטר/פביה/איביזה/פולו/מנועי 1.2,חוטי הצתה,OSSCA,123.0,52.03,0.0,ישראל בנינפלד,3.0,IN244002653,133.76,0.0,0.0,133.76,294.88,294.87,5,5,0,5,345.0,51.63,113.84,152.27,294.88,5,5,113.84,51.63,8.84,2024-01-22,22/01/2024
4755,200070,"חלקי חילוף אבו מוך בע""מ",91580101KOR,חוטי הצתה/אוקטביה/רפיד/רומסטר/פביה/איביזה/פולו/מנועי 1.2,חוטי הצתה,OSSCA,123.0,52.03,0.0,ישראל בנינפלד,3.0,IN244002987,133.76,0.0,0.0,133.76,294.88,294.87,5,5,0,5,345.0,51.63,113.84,152.27,294.88,5,5,113.84,51.63,8.84,2024-01-24,24/01/2024
4756,200070,"חלקי חילוף אבו מוך בע""מ",95371818DS,מסנן אויר ראב 4 07+/קמרי 07+ 3.5,מסנן אויר,JALIEN,24.0,70.83,0.0,ישראל בנינפלד,3.0,IN244020784,7.9,0.0,0.0,7.9,14.0,14.01,2,2,0,2,367.0,40.57,71.89,5.68,14.0,2,2,71.89,40.57,0.42,2024-07-30,30/07/2024
4757,200070,"חלקי חילוף אבו מוך בע""מ",95392525DS,מסנן אויר איוניק 16+/נירו 16+,מסנן אויר,JALIEN,23.0,56.5,0.0,ישראל בנינפלד,3.0,IN244020784,75.8,0.0,0.0,75.8,100.09,100.13,10,10,0,10,367.0,21.26,28.08,21.28,100.09,10,10,28.08,21.26,3.0,2024-07-30,30/07/2024
4758,200070,"חלקי חילוף אבו מוך בע""מ",95451245DS,מסנן אויר מזדה 3 1.6 עד 12/מזדה 2 עד 14,מסנן אויר,JALIEN,21.0,57.14,0.0,ישראל בנינפלד,3.0,IN244017995,15.45,0.0,0.0,15.45,44.97,44.95,5,5,0,5,463.0,62.64,182.33,28.17,44.97,5,5,182.33,62.64,1.34,2024-06-25,25/06/2024
4759,200070,"חלקי חילוף אבו מוך בע""מ",95491049DS,מסנן אויר לנסר ASX/1.6 +11/אאוטלנדר 13+,מסנן אויר,JALIEN,26.0,53.85,0.0,ישראל בנינפלד,3.0,IN244001035,35.42,0.0,0.0,35.42,120.0,119.99,10,10,0,10,1723.0,67.48,228.62,80.98,120.0,10,10,228.62,67.48,3.6,2024-09-01,09/01/2024
4760,200070,"חלקי חילוף אבו מוך בע""מ",95580109DS,מסנן אויר אוקטביה 05+/גולף 05+/פאסאט 05+/טוראן 05+/ג'טה 05+,מסנן אויר,JALIEN,27.0,55.0,0.0,ישראל בנינפלד,3.0,IN244003219,-54.8,0.0,0.0,-54.8,-121.5,0.0,-10,0,0,0,47.0,51.89,115.06,-63.05,-121.5,-10,-10,115.06,51.89,-3.64,2024-01-28,
4761,200070,"חלקי חילוף אבו מוך בע""מ",95580109DS,מסנן אויר אוקטביה 05+/גולף 05+/פאסאט 05+/טוראן 05+/ג'טה 05+,מסנן אויר,JALIEN,27.0,55.56,0.0,ישראל בנינפלד,3.0,IN244001035,54.8,0.0,0.0,54.8,119.99,119.99,10,10,0,10,1723.0,51.32,112.39,61.59,119.99,10,10,112.39,51.32,3.59,2024-09-01,09/01/2024
4762,200070,"חלקי חילוף אבו מוך בע""מ",95580109DS,מסנן אויר אוקטביה 05+/גולף 05+/פאסאט 05+/טוראן 05+/ג'טה 05+,מסנן אויר,JALIEN,32.0,62.5,0.0,ישראל בנינפלד,3.0,IN244017995,54.8,0.0,0.0,54.8,119.91,119.87,10,10,0,10,463.0,51.29,112.24,61.51,119.91,10,10,112.24,51.29,3.59,2024-06-25,25/06/2024
4763,200070,"חלקי חילוף אבו מוך בע""מ",95580155DS,מסנן אויר אוקטביה 13+/גולף/2) TSI 1.2 1.4/A3 חורים),מסנן אויר,JALIEN,22.0,55.0,0.0,ישראל בנינפלד,3.0,IK24001652,-35.2,0.0,0.0,-35.2,-49.51,0.0,-5,0,0,0,-1143.0,25.9,36.43,-12.82,-49.51,-5,-5,36.43,25.9,-1.48,2024-09-09,
4764,200070,"חלקי חילוף אבו מוך בע""מ",95580155DS,מסנן אויר אוקטביה 13+/גולף/2) TSI 1.2 1.4/A3 חורים),מסנן אויר,JALIEN,22.0,55.0,0.0,ישראל בנינפלד,3.0,IN244020784,35.2,0.0,0.0,35.2,49.52,49.53,5,5,0,5,367.0,25.91,36.46,12.83,49.52,5,5,36.46,25.91,1.48,2024-07-30,30/07/2024
4765,200070,"חלקי חילוף אבו מוך בע""מ",95580158DS,מסנן אויר אוקטביה 05+/ג'טה/גולף/פאסאט/A3 (גליל+פלסטיק),מסנן אויר,JALIEN,36.0,55.0,0.0,ישראל בנינפלד,3.0,IN244003219,63.38,0.0,0.0,63.38,161.67,0.0,10,0,0,0,47.0,57.79,147.42,93.43,161.67,10,10,147.42,57.79,4.85,2024-01-28,
4766,200070,"חלקי חילוף אבו מוך בע""מ",95580158DS,מסנן אויר אוקטביה 05+/ג'טה/גולף/פאסאט/A3 (גליל+פלסטיק),מסנן אויר,JALIEN,42.0,57.14,0.0,ישראל בנינפלד,3.0,IN244017995,31.7,0.0,0.0,31.7,89.94,89.91,5,5,0,5,463.0,61.75,175.21,55.54,89.94,5,5,175.21,61.75,2.69,2024-06-25,25/06/2024
4767,200070,"חלקי חילוף אבו מוך בע""מ",95780330DS,מסנן אויר T5,מסנן אויר,JALIEN,24.0,58.33,0.0,ישראל בנינפלד,3.0,IN244001035,44.36,0.0,0.0,44.36,100.02,100.01,10,10,0,10,1723.0,52.64,118.7,52.65,100.02,10,10,118.7,52.64,3.0,2024-09-01,09/01/2024
4768,200070,"חלקי חילוף אבו מוך בע""מ",96391010DS,מסנן מזגן 12 I30/I35/IX35+/סיד/פורטה/15 I20+,מסנן מזגן,JALIEN,14.0,57.14,0.0,ישראל בנינפלד,3.0,IN244020784,47.1,0.0,0.0,47.1,60.02,60.04,10,10,0,10,367.0,18.52,23.6,11.11,60.02,10,10,23.6,18.52,1.8,2024-07-30,30/07/2024
4769,200070,"חלקי חילוף אבו מוך בע""מ",96491011DS,מסנן מזגן לנסר 08+/אאוטלנדר ASX/+08/טריטון 16+/פולבק 16+,מסנן מזגן,JALIEN,19.0,57.9,0.0,ישראל בנינפלד,3.0,IN244001035,30.2,0.0,0.0,30.2,80.0,79.99,10,10,0,10,1723.0,59.25,156.95,47.4,80.0,10,10,156.95,59.25,2.4,2024-09-01,09/01/2024
4770,200070,"חלקי חילוף אבו מוך בע""מ",96491015DS,מסנן מזגן לנסר 08+/אאוטלנדר ASX/+08/טריטון 16+/פולבק 16+,מסנן מזגן,JALIEN,21.0,57.14,0.0,ישראל בנינפלד,3.0,IN244017995,31.7,0.0,0.0,31.7,89.94,89.91,10,10,0,10,463.0,61.75,175.21,55.54,89.94,10,10,175.21,61.75,2.69,2024-06-25,25/06/2024
4771,200070,"חלקי חילוף אבו מוך בע""מ",96491015DS,מסנן מזגן לנסר 08+/אאוטלנדר ASX/+08/טריטון 16+/פולבק 16+,מסנן מזגן,JALIEN,21.0,57.14,0.0,ישראל בנינפלד,3.0,IN244020784,31.7,0.0,0.0,31.7,90.04,90.08,10,10,0,10,367.0,61.79,175.51,55.63,90.04,10,10,175.51,61.79,2.7,2024-07-30,30/07/2024
4772,200070,"חלקי חילוף אבו מוך בע""מ",96552955DS,מסנן מזגן סנטרה 16+,מסנן מזגן,JALIEN,19.0,57.9,0.0,ישראל בנינפלד,3.0,IN244017995,5.9,0.0,0.0,5.9,15.99,15.98,2,2,0,2,463.0,60.1,162.88,9.61,15.99,2,2,162.88,60.1,0.47,2024-06-25,25/06/2024
4773,200070,"חלקי חילוף אבו מוך בע""מ",96941818DS,מסנן מזגן קליאו 13+/קפצ'ור/סנדרו/לוגן,מסנן מזגן,JALIEN,15.0,60.0,0.0,ישראל בנינפלד,3.0,IN244017995,17.5,0.0,0.0,17.5,29.98,29.96,5,5,0,5,463.0,38.62,66.17,11.58,29.98,5,5,66.17,38.62,0.89,2024-06-25,25/06/2024
4774,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244005228,5.0,0.0,0.0,5.0,5.01,0.0,1,0,0,0,224.0,-2.8,-2.8,-0.14,5.01,1,1,-2.8,-2.8,0.15,2024-02-14,
4775,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244005284,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,163.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-02-15,
4776,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244005718,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,515.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-02-20,
4777,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244005985,5.0,0.0,0.0,5.0,4.97,0.0,1,0,0,0,46.0,-3.6,-3.58,-0.17,4.97,1,1,-3.58,-3.6,0.14,2024-02-22,
4778,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244006069,5.0,0.0,0.0,5.0,4.99,0.0,1,0,0,0,137.0,-3.2,-3.19,-0.15,4.99,1,1,-3.19,-3.2,0.14,2024-02-22,
4779,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244007284,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,453.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-05-03,
4780,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244007418,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,144.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-06-03,
4781,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244007640,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,593.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-10-03,
4782,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244007725,5.0,0.0,0.0,5.0,5.01,0.0,1,0,0,0,350.0,-2.8,-2.8,-0.14,5.01,1,1,-2.8,-2.8,0.15,2024-10-03,
4783,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244007894,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,1132.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-11-03,
4784,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244008148,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,127.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-13,
4785,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244008325,5.0,0.0,0.0,5.0,5.01,0.0,1,0,0,0,106.0,-2.8,-2.8,-0.14,5.01,1,1,-2.8,-2.8,0.15,2024-03-17,
4786,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244008761,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,586.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-19,
4787,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244008836,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,1423.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-19,
4788,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244009167,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,738.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-21,
4789,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244009275,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,418.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-24,
4790,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244009643,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,584.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-27,
4791,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244009863,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,891.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-28,
4792,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244009907,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,384.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-03-31,
4793,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244009998,5.0,0.0,0.0,5.0,5.01,0.0,1,0,0,0,129.0,-2.8,-2.8,-0.14,5.01,1,1,-2.8,-2.8,0.15,2024-03-31,
4794,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244010195,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,213.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-01-04,
4795,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244010583,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,131.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-04-04,
4796,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244010596,5.0,0.0,0.0,5.0,5.02,0.0,1,0,0,0,108.0,-2.6,-2.61,-0.13,5.02,1,1,-2.61,-2.6,0.15,2024-04-04,
4797,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244010757,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,289.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-07-04,
4798,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244011530,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,1922.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-04-15,
4799,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244012354,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,708.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-04-24,
4800,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244012434,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,584.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-04-25,
4801,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244012918,5.0,0.0,0.0,5.0,4.99,0.0,1,0,0,0,84.0,-3.2,-3.19,-0.15,4.99,1,1,-3.19,-3.2,0.14,2024-02-05,
4802,200070,"חלקי חילוף אבו מוך בע""מ",99760066,דמי משלוח חבילה,קניות שונות,ספקים שונים,5.0,0.0,0.0,ישראל בנינפלד,3.0,IN244013071,5.0,0.0,0.0,5.0,5.0,0.0,1,0,0,0,408.0,-3.0,-3.0,-0.15,5.0,1,1,-3.0,-3.0,0.15,2024-02-05,
